Phrase	Grammar	Transcription	Translation	Notes
τακτός, -ή, -όν	N		fixed, appointed	
τετραπλοῦς, -ῆ, -οῦν	V		four times, fourfold	
ἡ τροπή, -ῆς	V		a turning, change	
ὁ τολμητής, -οῦ	N		a bold, daring person	
τολμηρός	Adj		rather boldly	
ἡ τροφός, -οῦ	V		a nurse, mother	
ἡ τιμωρία, -ας	V		punishment	
τό τοπάζιον, -ου	N		topaz	
ὁ τραπεζίτης, -ου	Adj		a money changer, banker	
τό τραῦμα, -τος	N		a wound	
τρίμηνος	V		of three months	
τρίζω	V		to gnash, grind	
ἡ τροχιά, -ᾶς	V		wheel-track, path, way	
ἡ Τραχωνῖτις, -ιδος	Adv		Trachonitis	
τραχηλίζομαι	V		to lay bear	
ὁ Τίτιος, -ου	N		Titius	
τοιόσδε, -άδε, -όνδε	V		such as this	
τό τόξον, -ου	Adj		a bow	
ἡ τριετία, -ας	V		three years	
τρίχινος, -η, -ον	N		made of hair	
ὁ Τίμων, -ωνος	N		Timon	
τομός, -ή, -όν	N		cutting, sharp	
τροποφορέω	V		to bear or put up with another's manners	
ὁ τοῖχος, -ου	N		a wall	
τό τρῆμα, -τος	V		an opening, hole	
τρισχίλιοι, -αι, -α	N		three thousand	
τό τρίστεγον, -ου	V		the third story, floor	
ὁ τροχός, -οῦ	Adj		a wheel, course	
τίνω	Adj		to pay, pay a penalty	
ὑγρός, -ά, -όν	V		moist, green	
ὑπερεκτείνω	V		to stretch out beyond, overextent	
ὕπανδρος, -ον	V		under or subject to a man, married	
ὑακίνθινος, -η, -ον	V		hyacinth-colored	
τύφομαι	Adj		to smoke, smolder	
ἡ Τρύφαινα, -ης	Adj		Tryphena	
ἡ ὕλη, -ης	N		a forest, wood, timber	
ὑπερεκχύννομαι	N		to pour out over, overflow	
ὑδροποτέω	V		to drink water	
τυφωνικός, -ή, -όν	N		like a whirlwind, violent, tempestuous	
ὑπερβαίνω	N		to go beyond, trespass, sin against	
ὑπερέκεινα	N		beyond	
ἡ τρυμαλιά, -ᾶς	V		a hole, eye (of a needle)	
τυμπανίζω	V		to torment, torture	
ὑδρωπικός, -ή, -όν	N		suffering from dropsy or edema	
ὁ Τύριος, -ου	N		a Tyrian	
ἡ Τρυφῶσα, -ης	Adj		Tryphosa	
ὑπείκω	N		to yield, give way, submit	
τό τρύπημα, -ατος	N		a hole	
ὑπέρακμος, -ον	Adj		past the bloom of youth, of full age	
ὑπερεντυγχάνω	N		to plead, intercede	
ἡ τρυγών, -όνος	N		small pigeon, turtledove	
ὁ Τύραννος, -ου	V		Tyrannus	
τρυφάω	V		to live for pleasure, revel, carouse	
ὁ ὑάκινθος, -ου	Adj		the jacinth, hyacinth	
ὑπερβαλλόντως	V		above measure, much more	
ὑπεραυξάνω	V		to grow abundantly, increase beyond measure	
τυπικῶς	Adj		as an example or warning	
τό ὑπολήνιον, -ου	V		a wine trough, vat	
ὁ ὑπογραμμός, -οῦ	V		an example	
τό ὑπόλειμμα, -τος	Adv		a remnant	
ὑπερυψόω	N		to raise, exalt beyond measure	
ὁ Φάλεκ	V		Peleg	
ὑπεροράω	Adj		overlook, disregard, pass over	
ὑπολείπω	N		to leave remaining	
ὁ φαιλόνης, -ου	V		a cloak	
ὑπολιμπάνω	V		to leave, leave behind	
ὑποκρίνομαι	V		to pretend, make believe	
ὑπερφρονέω	N		to think too highly of oneself, be haughty	
ὑπέχω	V		to undergo punishment, suffer	
ἡ ὑπερηφανία, -ας	N		arrogance, haughtiness, pride	
ὑφαντός, -ή, -όν	N		woven	
ὑπερνικάω	V		to prevail completely	
ὑποζώννυμι	V		to undergird, brace	
ὑποπνέω	N		to blow gently	
ὑπόδικος, -ον	N		answerable, accountable	
ὑπερπερισσῶς	Part		beyond all measure, utterly	
ἡ ὑποστολή, -ῆς	V		hesitancy, timidity	
ὑπερπλεονάζω	N		to abound exceedingly, overflow	
ὑποτρέχω	V		to run under the shelter of	
ὑποστρωννύω	N		to spread out underneath	
ὑψηλοφρονέω	V		to be proud, haughty, conceited	
ἡ ὑπόνοια, -ας	V		suspicion, conjecture	
ἡ ὗς, -ὑός	N		sow	
ὑποβάλλω	N		to instigate or induce (secretly)	
ὁ Φιλιππήσιος, -ου	N		a Philippian	
φιλανθρώπως	N		benevolently, kindly	
φιλήδονος, -ον	Adj		loving pleasure	
ὁ φανός, -οῦ	N		a lamp	
φιλάδελφος, -ον	Adj		having brotherly love	
ἡ φάραγξ, -αγγος	N		a ravine, chasm	
τό φάρμακον, -ου	Adj		poison, sorcery	
ἡ φιλονεικία, -ας	V		contentiousness, dispute, love of strife	
ἡ φάσις, -εως	V		a report, announcement	
ὁ Φιλήμων, -ονος	Adj		Philemon	
ὁ Φανουήλ	Adj		Phanuel	
φιλόθεος, -ον	V		a lover of God	
φθονέω	Adj		to envy, be jealous	
φιλόνεικος, -ον	N		quarrelsome, contentious	
ὁ Φίλητος, -ου	V		Philetus	
φαντάζομαι	V		to become visible, appear	
ἡ φιλία, -ας	V		friendship, love	
ἡ φιλαργυρία, -ας	V		love of money, avarice	
φιλοπρωτεύω	N		to wish to be first	
φίλανδρος	V		having love for a husband	
φθινοπωρινός, -ή, -όν	V		belonging to late autumn, autumnal	
φιλάγαθος, -ον	N		loving what is good	
ἡ φαντασία, -ας	N		pomp, pageantry, show	
φίλαυτος, -ον	N		loving oneself, selfish	
ὁ Φιλόλογος, -ου	N		Philologus	
φρεναπατάω	V		to deceive	
τό φραγέλλιον, -ου	N		a whip, lash, scourge	
τό φυλακτήριον, -ου	V		a phylactery, a prayer-band	
φιλοφρόνως	V		courteously, hospitably	
ὁ Φλέγων, -οντος	V		Phlegon	
ἡ φυγή, -ῆς	V		flight	
φρονίμως	V		prudently, shrewdly	
φρυάσσω	Adv		to be arrogant, haughty, insolent	
φυσικῶς	V		naturally, by instinct, by nature	
τό φρύγανον, -ου	N		a bush, shrub, stick	
τό Φόρον, -ου	N		a market, forum	
φράζω	V		to explain, interpret	
φιλόστοργος, -ον	Adj		loving dearly, devoted	
ὁ Φορτουνᾶτος, -ου	N		Fortunatus	
φυλακίζω	N		to take into custody, imprison	
φλυαρέω	N		to talk nonsense (about), disparage	
ὁ φιλόσοφος, -ου	N		philosopher	
ἡ φιλοσοφία, -ας	Adj		philosophy	
φλύαρος, -ον	Adj		gossipy	
ἡ Φοίβη, -ης	N		Phoebe	
ὁ φρεναπάτης, -ου	N		a deceiver, misleader	
τό φόβητρον, -ου	N		terrible sight, horror	
ἡ φυσίωσις, -εως	N		a puffing up, arrogance	
ὁ Φύγελος, -ου	Adj		Phygelus	
φροντίζω	Adj		to be intent on, be careful about	
φρίσσω	Adv		to shudder	
φιλότεκνος, -ον	Adj		loving one's children	
ἡ Χίος, -ου	Adj		Chios	
ἡ Χλόη, -ης	N		Chloe	
ὁ φωσφόρος, -ου	V		a morning star	
χείμαρρος	N		a brook	
χολάω	V		to be angry	
ὁ χάραξ, -ακος	V		a pointed stake, entrenchment	
ὁ χαλκεύς, -έως	Adj		a coppersmith, metalworker	
τό χάσμα, -τος	N		chasm	
ἡ φυτεία, -ας	V		a plant	
ὁ χειραγωγός, -οῦ	N		one who leads another by the hand, a leader	
χαλκοῦς, -ῆ, -οῦν	N		made of copper/brass/bronze	
ὁ χορός, -οῦ	N		a (choral) dance, dancing	
τό χαλκίον, -ου	N		a bronze vessel	
τό χειρόγραφον, -ου	Adj		an account, record of debts	
ὁ Χαλδαῖος, -ου	N		Chaldean	
ὁ χαρακτήρ, -ῆρος	N		an impress, exact representation, exact likeness	
ὁ χαλκηδών, -όνος	V		chalcedony	
Χαναναῖος, -α, -ον	N		a Canaanite	
χειμάζομαι	Intrj		to toss in a storm, distress	
ὁ χάρτης, -ου	Adv		papyrus, a sheet of paper	
χλευάζω	N		to mock, sneer, scoff	
Χερούβ	V		a Cherub, a winged creature	
χλιαρός, -ά, -όν	V		lukewarm	
τό χόρτασμα, -τος	V		food	
ψώχω	N		to rub	
ὁ Ὡσηέ	N		Hosea	
χρή	Adj		to it is necessary, it ought	
ὡσπερεί	V		like, as, as though	
ὠνέομαι	N		to buy, purchase	
χρονοτριβέω	Adj		to spend time, lose time	
τό ᾠόν, -οῦ	N		an egg	
ὁ Χουζᾶς, -ᾶ	Adv		Chuza	
ὁ χρυσόπρασος, -ου	Adj		chrysoprase	
ὁ ψιθυρισμός, -οῦ	N		a gossiping, tale-bearing, whispering	
χρήσιμος	Adv		useful, beneficial	
ὁ ψευδολόγος, -ου	Adv		speaking falsely, lying	
ὁ ψευδαπόστολος, -ου	N		a false apostle	
ψύχομαι	-		to go out, be extinguished, grow cold	
ψευδώνυμος, -ον	Adv		falsely called, so-called	
ὠρύομαι	V		to roar	
ὁ ψευδοδιδάσκαλος, -ου	N		a false teacher	
ὁ χρυσόλιθος, -ου	N		yellow topaz, chrysolite	
ὁ ψιθυριστής, -οῦ	N		a gossip, tale-bearer, whisperer	
τό ψεῦσμα, -τος	V		a lie, falsehood	
χρυσοδακτύλιος, -ον	Adj		with a gold ring	
ὁ χῶρος, -ου	Adj		northwest wind	
χρηστεύομαι	Adv		to be kind, loving, merciful	
ἡ χρηστολογία, -ας	N		smooth, plausible speech	
ὁ χρηματισμός, -οῦ	N		a divine response, an oracle	
ὁ χρώς, -χρωτός	V		skin	
